[co_[ Ks [wt] NE] NM] ND] OK] SD |,| WY
1999 5.68 7.50 5.73 7.53 6.41 5.71 7.79 6.30 5.90 6.54,
2000 5.79 7.21 6.42 6.74 7.94 5.16 6.80 5.73 6.10 5.56,
2001 6.51 6.18 6.60 7.93 5.91 5.16 6.28 6.70 5.16 6.25,
2002 5.32 6.66 5.41 8.02 5.53 5.21 7.32 6.45 5.22 5.88,
2003 ? 6.42 7.13 4.97 7.30 7.92 5.33 7.50 6.56 6.21 5.35,
2004 ? 6.27 6.46 4.97 7.68 7.76 5.26 8.52 5.86 5.85 9.21,
2005 ? 5.42 7.56 5.31 7.11 5.76 5.14 6.69 5.56 5.34 5.47,
2006 2 5.23 6.75 4.64 6.97 6.44 5.05 7.78 6.01 5.04 5.68,
2007 2 5.56 6.31 5.15 8.24 6.62 4.90 7.95 5.83 5.22 5.20,
2008 2 5.30 6.42 4.51 7.16 5.81 4.58 6.91 5.63 4.56 5.17,
2009 2 5.99 6.46 4.38 7.29 9.54 5.42 TAT 5.09 6.09 5.37,
2010? 5.63 6.06 4.90 7.36 6.06 4.67 6.62 4.33 5.30 5.62,
2011? 5.31 7.10 5.20 8.51 5.66 5.08 7.87 5.34 6.43 4.88,
20127 5.18 7.13 5.15 6.83 5.10 5.10 8.07 5.77 6.88 6.10,
2013? 6.48 6.25 5.98 7.80 6.34 5.03 6.81 6.03 7.77 5.64,
2014? 5.20 5.76 4.55 6.81 5.36 4.76 7.15 4.40 5.40 5.30,
2015? 6.16 5.02 5.15 7.28 4.67 5.17 6.39 5.81 5.06 4.97,
2016 7 5.87 6.24 5.55 6.59 2.64 4.76 6.37 4.53 4.83 4.21,
2017? 5.17 3.70 4.62 7.95 5.87 4.88 5.23 4.16 4.54 5.31,
2018 7 4.98 4.14 4.95 6.74 7.36 4.75 4.90 3.97 4.82 4.21,
2019 7 4.93 4.77 3.75 7.24 4.55 4.43 5.08 5.36 4.82 4.10,
2020? 5.49 5.15 6.26 7.12 4.61 4.93 6.50 5.29 5.09 4.87,
2021 7 4.05 5.06 4.47 6.77 4.49 4.75 5.52 4.50 4.57 5.21,
2022 7 3.59 2.90 3.00 3.93 3.37 3.42 3.45 4.04 4.42 2.67,
