CEN ATL MISS PAC,
p co fT KS tT om fT NE {T NM { NDT OK YT sp |,| Ww | Cus]
"1999 93,700 93,300 60,300 144,100 6,500 160,700 54,200 165,800 232,300 16,600 1,027,500 516,300 2,248,800 768,200 4,560,800",
"2000 111,800 112,200 80,800 152,000 16,400 123,500 37,000 126,400 285,500 26,400 1,072,000 519,800 2,229,200 716,300 4,537,300",
"2001 104,290 89,663 59,640 148,189 14,621 131,727 30,499 172,841 217,387 22,274 991,131 855,800 2,157,800 651,900 4,656,631",
"2002 91,827 79,771 66,526 128,990 19,605 118,447 36,672 148,618 192,924 22,180 905,560 852,900 2,415,900 625,000 4,799,360",
"2003 ? 111,400 116,200 65,200 137,500 13,300 128,900 44,100 146,700 149,700 24,600 937,600 830,800 2,360,700 656,200 4,785,300",
"2004 ? 92,200 98,000 61,900 117,500 11,400 123,100 44,500 122,600 140,600 24,800 836,600 672,100 2,086,900 668,300 4,263,900",
"2005 ? 84,300 84,800 42,500 129,200 8,300 132,900 42,900 93,300 183,500 20,900 822,600 796,300 1,928,500 638,400 4,185,800",
"2006 ? 76,791 60,994 48671 99,211 5,778 110,170 49,321 106,573 193,737 20,099 771,346 691,505 1,950,358 642,559 4,055,768",
"2007 ? 84,178 79,723 51,146 106,751 6625 99,258 49,448 82,987 197,414 20,324 777,855 801,635 1,807,690 595,597 3,982,777",
"2008 ? 105,484 83,525 39,564 114,958 5,612 94,457 41,584 86,638 170,690 20,327 762,841 797,235 1,733,803 597,100 3,890,979",
"2009 ? 84,847 78,955 48,432 95,594 4,703 98,155 33,183 82,845 108,890 16,979 652,585 804,520 1,773,921 607,189 3,838,215",
"2010? 60,298 56,936 42,167 116,776 5,630 90,410 29,129 69,216 152,364 20,027 642,952 688,930 1,579,897 583,750 3,495,528",
"2011? 67,759 75,795 40,155 112,846 15,117 109,313 29,642 66,827 192,755 17,913 728,120 656,953 1,667,331 561,512 3,613,916",
"2012? 84,907 73,084 70,698 104,267 13,749 113,170 37,363 82,889 83,923 19,203 683,252 695,494 1,520,908 629,048 3,528,702",
"2013 ? 89,643 88,386 30,910 95,928 8,435 117,463 49,399 92,625 90,508 27,570 690,867 651,718 1,497,469 492,294 3,332,348",
"2014 ? 73,885 80,287 56,009 107,979 9,518 123,097 50,175 55,769 155,536 17,446 729,701 611,930 1,419,846 581,571 3,343,048",
"2015 ? 58,070 58,244 61,868 90,318 4,549 129,667 40,397 61,049 93,334 15,910 613,406 601,000 1,628,168 473,003 3,315,577",
"2016 ? 85,686 95,005 36,324 96,896 6,116 125,165 50,373 57,608 143,514 16,809 713,496 736,220 1,734,737 473,171 3,657,624",
"2017 ? 74,581 57,878 50,331 108,377 6,212 118,155 27,000 77,686 141,092 23,177 684,489 595,313 1,590,027 566,480 3,436,309",
"2018 ? 70,136 48,522 40,434 98,046 9,538 104,422 26,000 69,066 166,610 14,775 647,549 513,548 1,334,291 575,798 3,071,186",
"2019? 71,530 39,713 42,485 89,967 13,650 88,384 43,867 46,956 111,755 15,614 563,921 449,906 931,629 1,381,535 3,326,991",
"2020 ? 63,679 75,054 71,207 88,240 9,410 113,213 74,732 65,053 104,234 19,514 684,335 549,449 1,087,523 1,636,972 3,958,279",
"2021 ? 43,539 90,267 48,591 111,156 14,562 111,959 48,982 67,379 107,085 17,533 661,054 378,862 1,395,870 512,979 2,948,765",
"2022? 29,580 40,597 32,650 50,531 6,173 47,764 26,802 18,744 45,902 9,002 275,095 543,955 674,237 267,216","1,760,503"
AVERAGE:,
Prev. Year 32% 85% = --33% = 85% = 88% = 7% = -4B% = 72% = 87% = -49% -58% 44% 52% -48% -40%,
Average 63% 48% = -37% = 84% = -37% = BB% = -35% = -79% = -70% = -BA% -63% 17% -60% -60% -53%,
